@relation InstanceResultListener

@attribute Key_Dataset {breast-cancer,german_credit,pima_diabetes,ionosphere}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.VotedPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-I 1 -E 1.0 -S 1 -M 10000','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"'}
@attribute Key_Scheme_version_ID {-1072429260104568698,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
pima_diabetes,9,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,61,16,0,79.220779,20.779221,0,0.519126,0.207792,0.455842,45.672859,95.529275,71.9683,17184,-17112.0317,0.934653,223.168831,-222.234178,37.767081,0.490482,52.477383,0.9,45,0.407407,11,0.592593,16,0.1,5,0.803571,0.9,0.849057,0.527778,0.746296,0.788149,0.792208,0.299615,0.700385,0.207792,0.788961,0.792208,0.785102,0.527778,0.746296,0.720196,0.757862,0.792208,0.008,0,0,0,0,0,6936,71247,9233,79.220779,50,?
pima_diabetes,9,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,60,17,0,77.922078,22.077922,0,0.47493,0.220779,0.469871,48.527413,98.469323,71.9683,18258,-18186.0317,0.934653,237.116883,-236.18223,35.629504,0.462721,49.50722,0.92,46,0.481481,13,0.518519,14,0.08,4,0.779661,0.92,0.844037,0.494416,0.719259,0.769236,0.779221,0.340702,0.659298,0.220779,0.779001,0.779221,0.766258,0.494416,0.719259,0.700119,0.733129,0.779221,0.01,0.001,0.015625,0,15.625,0,6936,71247,9233,77.922078,50,?
pima_diabetes,9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,58,19,0,75.324675,24.675325,0,0.413157,0.246753,0.496743,54.23652,104.100614,71.9683,20406,-20334.0317,0.934653,265.012987,-264.078334,31.354352,0.407199,43.566892,0.9,45,0.518519,14,0.481481,13,0.1,5,0.762712,0.9,0.825688,0.430109,0.690741,0.751376,0.753247,0.371765,0.628235,0.246753,0.748514,0.753247,0.738758,0.430109,0.690741,0.673594,0.701733,0.753247,0.007,0,0.015625,0,15.625,0,6936,71247,9233,75.324675,50,?
pima_diabetes,9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,57,20,0,74.025974,25.974026,0,0.376518,0.25974,0.509647,57.091074,106.804977,71.9683,21480,-21408.0317,0.934653,278.961039,-278.026386,29.216776,0.379439,40.596729,0.9,45,0.555556,15,0.444444,12,0.1,5,0.75,0.9,0.818182,0.396265,0.672222,0.739935,0.74026,0.395815,0.604185,0.25974,0.73453,0.74026,0.72255,0.396265,0.672222,0.658793,0.681818,0.74026,0.009,0,0,0,0,0,6936,71247,9233,74.025974,50,?
pima_diabetes,9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,55,22,0,71.428571,28.571429,0,0.372593,0.285714,0.534522,62.800181,112.018005,71.9683,23628,-23556.0317,0.934653,306.857143,-305.92249,24.941623,0.323917,34.656402,0.78,39,0.407407,11,0.592593,16,0.22,11,0.78,0.78,0.78,0.372593,0.686296,0.751257,0.714286,0.341693,0.658307,0.285714,0.714286,0.714286,0.714286,0.372593,0.686296,0.661058,0.686296,0.714286,0.007,0,0.015625,0,15.625,0,6936,71247,9233,71.428571,50,?
pima_diabetes,9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,63,14,0,81.818182,18.181818,0,0.579235,0.181818,0.426401,39.963752,89.359455,71.9683,15036,-14964.0317,0.934653,195.272727,-194.338074,42.042233,0.546003,58.41771,0.92,46,0.37037,10,0.62963,17,0.08,4,0.821429,0.92,0.867925,0.588889,0.774815,0.807662,0.818182,0.268552,0.731448,0.181818,0.817254,0.818182,0.811964,0.588889,0.774815,0.748721,0.788129,0.818182,0.008,0,0.015625,0,15.625,0,6936,71247,9233,81.818182,50,?
pima_diabetes,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,54,23,0,70.12987,29.87013,0,0.289611,0.298701,0.546536,65.654735,114.535578,71.9683,24702,-24630.0317,0.934653,320.805195,-319.870542,22.804047,0.296156,31.686238,0.86,43,0.592593,16,0.407407,11,0.14,7,0.728814,0.86,0.788991,0.301494,0.633704,0.717689,0.701299,0.433891,0.566109,0.298701,0.687541,0.701299,0.68376,0.301494,0.633704,0.626195,0.63894,0.701299,0.007,0,0,0,0,0,6936,71247,9233,70.12987,50,?
pima_diabetes,9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,62,15,0,80.519481,19.480519,0,0.536703,0.194805,0.441367,42.818305,92.495823,71.9683,16110,-16038.0317,0.934653,209.220779,-208.286126,39.904657,0.518242,55.447547,0.94,47,0.444444,12,0.555556,15,0.06,3,0.79661,0.94,0.862385,0.558724,0.747778,0.787775,0.805195,0.309639,0.690361,0.194805,0.809487,0.805195,0.793757,0.558724,0.747778,0.728526,0.764526,0.805195,0.007,0,0.015625,0,15.625,0,6936,71247,9233,80.519481,50,?
pima_diabetes,9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,61,15,0,80.263158,19.736842,0,0.53125,0.197368,0.444262,43.600268,93.63073,70.453875,16110,-16039.546125,0.927025,211.973684,-211.04666,38.417061,0.505488,54.52796,0.92,46,0.423077,11,0.576923,15,0.08,4,0.807018,0.92,0.859813,0.544436,0.748462,0.795088,0.802632,0.305709,0.694291,0.197368,0.801016,0.802632,0.793737,0.544436,0.748462,0.728416,0.76324,0.802632,0.009,0,0,0,0,0,6936,71348,9132,80.263158,50,?
pima_diabetes,9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,58,18,0,76.315789,23.684211,0,0.431894,0.236842,0.486664,52.320322,102.567326,70.453875,19332,-19261.546125,0.927025,254.368421,-253.441396,32.009698,0.42118,45.433553,0.9,45,0.5,13,0.5,13,0.1,5,0.775862,0.9,0.833333,0.446356,0.7,0.764065,0.763158,0.363158,0.636842,0.236842,0.757512,0.763158,0.750399,0.446356,0.7,0.684731,0.712121,0.763158,0.009,0,0.015625,0,15.625,0,6936,71348,9132,76.315789,50,?
pima_diabetes,10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,59,18,0,76.623377,23.376623,0,0.468558,0.233766,0.483494,51.381966,101.324098,71.9683,19332,-19260.0317,0.934653,251.064935,-250.130282,33.491928,0.43496,46.537056,0.86,43,0.407407,11,0.592593,16,0.14,7,0.796296,0.86,0.826923,0.47186,0.726296,0.775724,0.766234,0.313641,0.686359,0.233766,0.761006,0.766234,0.761379,0.47186,0.726296,0.698361,0.733462,0.766234,0.016,0,0,0,0,0,6936,71247,9233,76.623377,50,?
pima_diabetes,10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,57,20,0,74.025974,25.974026,0,0.398907,0.25974,0.509647,57.091074,106.804977,71.9683,21480,-21408.0317,0.934653,278.961039,-278.026386,29.216776,0.379439,40.596729,0.86,43,0.481481,13,0.518519,14,0.14,7,0.767857,0.86,0.811321,0.405556,0.689259,0.751266,0.74026,0.361741,0.638259,0.25974,0.732375,0.74026,0.731377,0.405556,0.689259,0.668248,0.697327,0.74026,0.009,0,0.015625,0,15.625,0,6936,71247,9233,74.025974,50,?
pima_diabetes,10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,61,16,0,79.220779,20.779221,0,0.510334,0.207792,0.455842,45.672859,95.529275,71.9683,17184,-17112.0317,0.934653,223.168831,-222.234178,37.767081,0.490482,52.477383,0.92,46,0.444444,12,0.555556,15,0.08,4,0.793103,0.92,0.851852,0.526353,0.737778,0.781603,0.792208,0.316652,0.683348,0.207792,0.791831,0.792208,0.781835,0.526353,0.737778,0.715975,0.752013,0.792208,0.007,0,0,0,0,0,6936,71247,9233,79.220779,50,?
pima_diabetes,10,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,56,21,0,72.727273,27.272727,0,0.339191,0.272727,0.522233,59.945628,109.442534,71.9683,22554,-22482.0317,0.934653,292.909091,-291.974438,27.079199,0.351678,37.626565,0.9,45,0.592593,16,0.407407,11,0.1,5,0.737705,0.9,0.810811,0.36154,0.653704,0.728869,0.727273,0.419865,0.580135,0.272727,0.720101,0.727273,0.705903,0.36154,0.653704,0.644368,0.661219,0.727273,0.01,0,0,0,0,0,6936,71247,9233,72.727273,50,?
pima_diabetes,10,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,63,14,0,81.818182,18.181818,0,0.593821,0.181818,0.426401,39.963752,89.359455,71.9683,15036,-14964.0317,0.934653,195.272727,-194.338074,42.042233,0.546003,58.41771,0.88,44,0.296296,8,0.703704,19,0.12,6,0.846154,0.88,0.862745,0.594823,0.791852,0.822537,0.818182,0.234478,0.765522,0.181818,0.815944,0.818182,0.816468,0.594823,0.791852,0.758079,0.796757,0.818182,0.01,0,0.015625,0,15.625,0,6936,71247,9233,81.818182,50,?
pima_diabetes,10,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,58,19,0,75.324675,24.675325,0,0.390671,0.246753,0.496743,54.23652,104.100614,71.9683,20406,-20334.0317,0.934653,265.012987,-264.078334,31.354352,0.407199,43.566892,0.94,47,0.592593,16,0.407407,11,0.06,3,0.746032,0.94,0.831858,0.429805,0.673704,0.740231,0.753247,0.405839,0.594161,0.246753,0.759946,0.753247,0.728321,0.429805,0.673704,0.665777,0.684222,0.753247,0.009,0,0.015625,0,15.625,0,6936,71247,9233,75.324675,50,?
pima_diabetes,10,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,62,15,0,80.519481,19.480519,0,0.545096,0.194805,0.441367,42.818305,92.495823,71.9683,16110,-16038.0317,0.934653,209.220779,-208.286126,39.904657,0.518242,55.447547,0.92,46,0.407407,11,0.592593,16,0.08,4,0.807018,0.92,0.859813,0.557811,0.756296,0.794404,0.805195,0.292602,0.707398,0.194805,0.804557,0.805195,0.79706,0.557811,0.756296,0.732173,0.770332,0.805195,0.008,0,0,0,0,0,6936,71247,9233,80.519481,50,?
pima_diabetes,10,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,61,16,0,79.220779,20.779221,0,0.491749,0.207792,0.455842,45.672859,95.529275,71.9683,17184,-17112.0317,0.934653,223.168831,-222.234178,37.767081,0.490482,52.477383,0.96,48,0.518519,14,0.481481,13,0.04,2,0.774194,0.96,0.857143,0.53191,0.720741,0.7692,0.792208,0.350726,0.649274,0.207792,0.806619,0.792208,0.773655,0.53191,0.720741,0.709555,0.738095,0.792208,0.014,0,0.015625,0,15.625,0,6936,71247,9233,79.220779,50,?
pima_diabetes,10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,59,17,0,77.631579,22.368421,0,0.458054,0.223684,0.472953,49.413637,99.677524,70.453875,18258,-18187.546125,0.927025,240.236842,-239.309817,34.145486,0.449283,48.465022,0.92,46,0.5,13,0.5,13,0.08,4,0.779661,0.92,0.844037,0.478157,0.71,0.76992,0.776316,0.356316,0.643684,0.223684,0.774545,0.776316,0.762142,0.478157,0.71,0.695849,0.724344,0.776316,0.01,0.001,0.015625,0,15.625,0,6936,71348,9132,77.631579,50,?
pima_diabetes,10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,55,21,0,72.368421,27.631579,0,0.380435,0.276316,0.525657,61.040375,110.785374,70.453875,22554,-22483.546125,0.927025,296.763158,-295.836133,25.602335,0.336873,36.339145,0.8,40,0.423077,11,0.576923,15,0.2,10,0.784314,0.8,0.792079,0.3806,0.688462,0.75903,0.723684,0.346761,0.653239,0.276316,0.721259,0.723684,0.722343,0.3806,0.688462,0.667298,0.690157,0.723684,0.009,0.001,0.015625,0,15.625,0,6936,71348,9132,72.368421,50,?
ionosphere,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,315,36,32,4,0,88.888889,11.111111,0,0.741935,0.111111,0.333333,24.101882,69.397458,33.969909,4296,-4262.030091,0.943609,119.333333,-118.389725,25.4961,0.708225,75.054957,0.692308,9,0,0,1,23,0.307692,4,1,0.692308,0.818182,0.767948,0.846154,0.803419,0.888889,0.196581,0.803419,0.111111,0.90535,0.888889,0.883232,0.767948,0.846154,0.834362,0.869091,0.888889,0.021,0,0.015625,0,15.625,0,10026,99923,13712,88.888889,50,?
ionosphere,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.884615,0.854945,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.884615,0.870694,0.902868,0.914286,0.021,0,0.015625,0,15.625,0,10026,100232,13403,91.428571,50,?
ionosphere,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.861888,0.785015,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.861888,0.834536,0.873188,0.885714,0.016,0,0.015625,0,15.625,0,10026,100232,13403,88.571429,50,?
ionosphere,1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.846154,0.806593,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.846154,0.83146,0.867424,0.885714,0.014,0,0.015625,0,15.625,0,10026,100232,13403,88.571429,50,?
ionosphere,1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,28,7,0,80,20,0,0.550459,0.2,0.447214,43.139535,92.521868,33.329976,7518,-7484.670024,0.952285,214.8,-213.847715,18.486822,0.528195,55.466053,0.615385,8,0.090909,2,0.909091,20,0.384615,5,0.8,0.615385,0.695652,0.560968,0.762238,0.635165,0.8,0.275524,0.724476,0.2,0.8,0.8,0.79334,0.560968,0.762238,0.72898,0.773358,0.8,0.012,0,0.015625,0,15.625,0,10026,100232,13403,80,50,?
ionosphere,1,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,29,6,0,82.857143,17.142857,0,0.620939,0.171429,0.414039,36.976744,85.658605,33.329976,6444,-6410.670024,0.952285,184.114286,-183.162001,20.607272,0.588779,61.828045,0.692308,9,0.090909,2,0.909091,20,0.307692,4,0.818182,0.692308,0.75,0.625956,0.800699,0.680719,0.828571,0.227173,0.772827,0.171429,0.827706,0.828571,0.825155,0.625956,0.800699,0.764947,0.809783,0.828571,0.015,0,0.015625,0,15.625,0,10026,100232,13403,82.857143,50,?
ionosphere,1,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.114286,0.338062,25.034442,71.165564,32.502297,4296,-4263.497703,0.928637,122.742857,-121.81422,24.042537,0.68693,73.971809,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.853261,0.760714,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.853261,0.832735,0.867424,0.885714,0.016,0,0.015625,0,15.625,0,10026,100232,13403,88.571429,50,?
ionosphere,1,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.085714,0.29277,18.775832,61.631186,32.502297,3222,-3189.497703,0.928637,92.057143,-91.128506,26.157477,0.747356,80.478857,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.894928,0.814719,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.894928,0.874298,0.902868,0.914286,0.014,0,0.015625,0,15.625,0,10026,100232,13403,91.428571,50,?
ionosphere,1,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.916667,0.890476,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.916667,0.909878,0.933712,0.942857,0.016,0,0.015625,0,15.625,0,10026,100232,13403,94.285714,50,?
